sequence_id,n_frames,n_frames2
1988540752,21,21
1988551269,6,6
1988559030,31,31
1988595452,159,159
1988614605,22,22
1988714587,15,15
1988817149,10,10
1988874946,133,133
198888010,32,32
1988917794,24,24
1988920709,14,14
1988958463,24,24
1988972196,75,75
1989069578,20,20
1989112553,21,21
1989152488,9,9
198922155,6,6
1989377575,43,43
1989399839,6,6
1989475963,36,36
1989489187,25,25
1989611821,9,9
1989640958,46,46
1989674393,6,6
1989679537,9,9
1989763753,53,53
1989784734,19,19
1989797792,11,11
1989860513,6,6
1989921526,6,6
1989960225,6,6
1990026536,48,48
1990079816,47,47
1990211058,14,14
1990265254,17,17
1990325208,22,22
1990424507,27,27
1990464772,21,21
1990465983,7,7
1990513516,12,12
1990529793,10,10
1990545501,9,9
1990549259,6,6
1990567696,15,15
1990618494,17,17
199065846,25,25
1990679001,12,12
1990705270,11,11
199079920,8,8
1990807431,111,111
1990847650,10,10
1990900569,2,2
1990980758,14,14
1990989423,49,49
1991136080,16,16
1991171899,11,11
1991237064,12,12
1991243378,19,19
1991310379,6,6
1991322511,39,39
1991386005,21,21
1991400455,44,44
1991418745,8,8
1991500615,6,6
1991506751,14,14
1991557784,17,17
1991623769,188,188
1991631664,97,97
1991790745,108,108
1991826917,6,6
1991878126,31,31
1991925511,238,238
1991928368,15,15
1991934482,5,5
1991974083,22,22
199210457,46,46
1992148227,127,127
1992243416,16,16
1992291511,6,6
1992309628,24,24
1992385516,11,11
1992417229,35,35
1992459684,116,116
1992559497,13,13
1992599926,14,14
1992613964,20,20
1992672991,91,91
1992771784,15,15
1992811726,51,51
1992913317,6,6
1992917467,6,6
1992966952,126,126
1993065049,71,71
1993202710,111,111
1993237328,11,11
1993267202,34,34
1993316867,6,6
1993349194,17,17
1993409869,6,6
1993421228,53,53
1993438302,17,17
1993468614,6,6
1993469790,7,7
1993472301,23,23
1993595256,15,15
1993596502,12,12
1993738029,39,39
1993740008,48,48
1993760890,6,6
1993883711,6,6
1993908388,27,27
1993923973,12,12
1993938790,26,26
1993962999,44,44
1993987698,22,22
1994065811,19,19
1994096409,33,33
1994148825,45,45
199422720,64,64
1994230418,9,9
1994278155,40,40
199432884,17,17
1994372515,100,100
1994408637,6,6
1994417362,30,30
1994421240,51,51
1994465818,55,55
1994478962,51,51
1994497756,21,21
1994550298,19,19
1994560954,15,15
1994612015,6,6
1994622503,41,41
1994631084,17,17
1994687547,16,16
1994690093,24,24
1994726637,7,7
1994726777,36,36
1994788636,22,22
1994837627,14,14
1994867296,6,6
1994983194,44,44
1995030239,15,15
1995093998,13,13
1995110683,8,8
1995128868,15,15
1995131451,48,48
1995164563,11,11
1995188502,5,5
1995230527,6,6
1995300228,17,17
1995334564,9,9
1995345087,41,41
199534661,20,20
1995348183,19,19
1995363,201,201
1995476292,27,27
1995508879,11,11
1995509656,17,17
1995554005,61,61
1995570397,18,18
1995725341,6,6
1995772036,32,32
1995779177,5,5
1995780847,10,10
1995782233,31,31
1995803381,57,57
1995825341,116,116
1995869750,10,10
1995949339,221,221
1995957963,16,16
199599063,75,75
1996020216,15,15
1996046307,30,30
1996096127,24,24
1996129913,5,5
1996140943,19,19
1996263634,12,12
1996300691,11,11
1996335441,48,48
1996354642,40,40
1996364683,11,11
1996371940,6,6
1996420975,17,17
199645054,64,64
1996452584,45,45
1996470505,211,211
1996479436,226,226
1996485962,8,8
1996520978,6,6
1996566611,128,128
1996598542,25,25
1996648309,3,3
1996708580,17,17
199676418,19,19
1996765396,17,17
1996777190,50,50
1996813385,6,6
1996852305,7,7
1996864518,23,23
1996884134,221,221
1996888446,6,6
1996905311,28,28
1997078671,6,6
1997116222,245,245
1997155263,14,14
1997159878,8,8
1997184549,6,6
1997186943,11,11
1997217438,18,18
1997226076,7,7
1997281077,34,34
1997344563,16,16
1997408541,84,84
199751796,23,23
1997527947,14,14
1997590245,42,42
1997602507,6,6
199760306,22,22
1997608069,124,124
1997636948,12,12
1997669786,14,14
1997751375,11,11
1997754805,231,231
1997779973,6,6
1997916746,217,217
1997942776,16,16
1997999266,6,6
1998036034,22,22
1998040717,5,5
1998139122,6,6
1998155007,24,24
1998223809,21,21
199824777,32,32
1998328815,82,82
1998348895,13,13
199835069,11,11
1998429055,56,56
1998635450,20,20
1998636085,7,7
1998652820,61,61
1998691300,28,28
1998706517,6,6
1998715062,9,9
1998735173,11,11
1998767432,6,6
1998768213,13,13
1998775258,93,93
1998814889,6,6
199889325,21,21
1998916608,51,51
1998942899,53,53
1998948069,20,20
1998990662,13,13
1999091458,36,36
1999163667,20,20
1999235873,8,8
1999280238,37,37
1999291452,24,24
1999380769,205,205
1999399695,6,6
199941754,16,16
1999450228,21,21
1999456723,44,44
1999485771,9,9
19995893,90,90
1999590093,28,28
1999686261,20,20
1999691898,34,34
1999766203,44,44
1999792639,31,31
1999831998,18,18
1999840807,113,113
1999930041,37,37
1999931021,44,44
1999945684,77,77
2000048006,18,18
2000148479,11,11
2000171590,8,8
2000207389,7,7
2000231607,11,11
2000254642,101,101
2000292838,6,6
2000309961,113,113
2000410848,27,27
2000415426,25,25
2000454578,129,129
2000535033,25,25
2000597185,12,12
2000886432,25,25
2000919175,32,32
2000931259,21,21
2000967537,6,6
2000980367,126,126
2000984524,60,60
2001040620,6,6
2001081116,7,7
2001116184,36,36
2001140986,6,6
2001158417,24,24
2001180019,29,29
2001183673,12,12
2001258265,54,54
2001275333,89,89
2001284426,95,95
2001284531,18,18
2001316775,21,21
200133634,36,36
2001388718,25,25
2001396193,23,23
2001481937,32,32
2001631188,13,13
2001656137,129,129
2001658924,111,111
2001670515,6,6
2001703762,72,72
2001793052,12,12
200180916,6,6
200185889,15,15
200196803,26,26
200201349,13,13
2002072778,28,28
2002122881,28,28
2002144191,18,18
200214863,15,15
2002218308,54,54
2002227078,14,14
2002251327,11,11
2002307998,76,76
2002331509,15,15
2002370831,20,20
2002454444,129,129
2002521944,20,20
2002646289,6,6
2002681829,6,6
2002725532,12,12
2002879372,88,88
2003017904,20,20
2003023711,19,19
2003080211,48,48
2003082842,9,9
2003156755,58,58
2003176148,12,12
2003187315,63,63
2003243169,130,130
2003346348,12,12
2003363616,17,17
2003367129,14,14
2003417539,7,7
2003425745,18,18
2003458473,136,136
2003459906,36,36
2003486129,28,28
2003488623,31,31
2003495442,19,19
2003503340,77,77
2003667581,30,30
2003672957,20,20
2003732724,22,22
2003738312,23,23
2003786301,18,18
2003815011,16,16
2003823692,24,24
2003918382,30,30
2003930994,14,14
2003970781,68,68
2004056531,6,6
2004063602,18,18
2004080334,15,15
200423908,28,28
200426572,23,23
2004309691,7,7
2004321806,10,10
2004365491,6,6
2004391986,136,136
2004451437,17,17
2004486562,59,59
2004510111,20,20
2004547491,6,6
2004575994,29,29
200458077,19,19
2004602729,6,6
2004708234,128,128
2004785874,12,12
2004824249,38,38
2004897878,6,6
2004910983,8,8
2004911249,12,12
2004942933,141,141
2005126576,55,55
2005148463,40,40
2005214656,24,24
2005410113,6,6
2005415231,34,34
2005428801,73,73
2005432702,6,6
2005434280,26,26
2005468528,31,31
2005482330,19,19
2005518027,8,8
2005544636,146,146
2005564588,6,6
2005582364,6,6
2005627248,195,195
200565725,48,48
2005669133,8,8
2005689290,7,7
2005720979,9,9
2005726481,8,8
2005785562,6,6
2005801803,74,74
2005804813,13,13
2005827267,18,18
2005911739,59,59
2005934876,29,29
2006023743,13,13
2006100183,26,26
2006310101,6,6
2006325035,53,53
2006399949,15,15
2006449134,33,33
2006457919,6,6
2006549654,12,12
2006565017,85,85
2006565391,17,17
2006579344,56,56
2006591240,42,42
2006746399,22,22
2006830442,6,6
200693897,18,18
2006942552,14,14
2007009944,89,89
2007056521,154,154
2007059694,6,6
2007104939,17,17
2007159334,82,82
2007167755,17,17
2007229711,11,11
2007234298,24,24
2007234813,78,78
2007262297,47,47
2007271606,31,31
2007281303,19,19
200729764,6,6
2007342658,6,6
2007381636,6,6
2007414725,25,25
2007423144,6,6
2007440290,9,9
2007461929,117,117
2007473338,28,28
2007473450,34,34
2007478895,19,19
2007481116,30,30
2007484900,23,23
2007542600,43,43
2007560057,6,6
2007627557,8,8
2007672239,6,6
2007677628,37,37
2007709802,18,18
2007714371,131,131
2007785450,132,132
2007798414,17,17
2007867681,6,6
2007906632,120,120
2007980496,6,6
2008140383,26,26
2008141402,20,20
2008185156,12,12
2008228939,87,87
2008260889,47,47
2008286241,32,32
2008335245,6,6
2008338966,15,15
2008344929,21,21
2008497178,16,16
2008514384,9,9
2008574113,6,6
2008634162,33,33
200863549,33,33
2008661961,6,6
2008667909,116,116
2008688597,13,13
2008732012,21,21
2008751630,17,17
2008763020,22,22
2008802611,27,27
20089598,90,90
2008980994,98,98
2009010076,12,12
2009024008,225,225
2009063597,28,28
2009069082,14,14
2009116166,16,16
2009121439,133,133
2009171571,13,13
2009267755,13,13
2009334683,21,21
2009336497,47,47
2009364401,8,8
2009365287,6,6
2009378001,118,118
2009393822,42,42
200952741,26,26
2009599140,31,31
2009675250,68,68
2009700936,20,20
2009700985,14,14
2009732072,22,22
2009753168,21,21
2009755291,12,12
2009755676,29,29
2009776258,35,35
2009811795,6,6
2009825968,39,39
2009841892,44,44
2009849532,127,127
2009978417,25,25
2010002560,69,69
2010050501,6,6
2010087435,38,38
2010106372,14,14
2010150818,201,201
2010210107,51,51
2010246568,28,28
2010282509,48,48
2010337699,76,76
2010373466,16,16
2010400663,23,23
2010433972,19,19
2010535517,7,7
2010577923,18,18
201062049,21,21
201070310,23,23
2010902549,25,25
2010945864,23,23
2010960888,12,12
2010962275,24,24
201097345,19,19
2011054973,13,13
2011074590,56,56
2011094035,29,29
2011121895,28,28
201128320,233,233
2011285139,16,16
2011415989,24,24
2011422247,9,9
2011532446,46,46
2011565743,13,13
2011630595,48,48
2011663495,28,28
2011703103,27,27
2011781496,88,88
2011820636,70,70
2011837747,84,84
2011851954,14,14
2011864790,18,18
2011894649,16,16
2011929565,16,16
2011959814,19,19
2012019036,12,12
2012036971,6,6
2012119624,77,77
2012131509,104,104
2012145871,64,64
2012241522,32,32
2012253482,8,8
201226776,32,32
2012302941,49,49
2012389994,72,72
2012450362,17,17
2012464898,110,110
2012467016,28,28
2012566275,14,14
2012597671,21,21
2012604641,17,17
2012614675,42,42
2012617525,55,55
2012635325,23,23
2012646822,88,88
2012669049,8,8
2012750769,61,61
2012826444,16,16
2012827870,18,18
2012856869,26,26
2012870724,7,7
2012893179,16,16
2012966498,48,48
2013097856,20,20
2013101924,18,18
2013144557,10,10
2013187193,130,130
201322069,172,172
201332395,47,47
2013423880,21,21
2013449943,23,23
2013470640,135,135
2013522005,12,12
2013549932,51,51
2013714163,30,30
2013719074,6,6
2013753985,89,89
2013761127,124,124
2013804383,7,7
2013870712,48,48
201387438,18,18
2013905482,68,68
201390787,10,10
2013936428,42,42
2014001590,42,42
2014064288,22,22
2014124549,35,35
2014219469,16,16
2014227767,27,27
2014252391,10,10
2014269047,49,49
2014273279,17,17
2014318959,100,100
201433303,29,29
201434169,6,6
2014417482,27,27
2014444818,25,25
2014449548,20,20
2014449821,13,13
2014465223,13,13
2014536114,19,19
2014586468,8,8
2014587996,20,20
2014668751,53,53
2014732404,57,57
2014747562,31,31
2014770914,76,76
2014876894,6,6
2014881738,35,35
201492140,54,54
2014925869,12,12
2014991529,19,19
201499186,6,6
2015097620,15,15
2015102282,19,19
2015117545,22,22
2015194496,6,6
2015228315,41,41
2015229266,52,52
2015415082,70,70
2015515799,6,6
2015622674,6,6
2015663803,7,7
2015772497,11,11
2015783107,6,6
2015842665,30,30
201597470,134,134
2016028982,39,39
2016053066,15,15
2016086504,58,58
2016094763,49,49
2016155540,6,6
2016162688,19,19
2016171645,145,145
2016231091,6,6
2016266508,23,23
2016278970,18,18
2016304093,9,9
2016318677,49,49
2016351992,11,11
2016393737,51,51
2016453544,112,112
2016469483,13,13
2016525920,30,30
2016539202,52,52
20165761,11,11
2016614127,25,25
2016618832,58,58
2016685443,9,9
2016693971,97,97
2016720671,65,65
2016776371,45,45
2016786514,16,16
2016868626,6,6
2017037537,20,20
2017040811,13,13
201709807,16,16
2017104225,21,21
2017141299,17,17
2017174727,9,9
2017186037,6,6
2017195630,31,31
2017336597,6,6
2017354927,84,84
201740305,6,6
2017423424,25,25
2017475027,21,21
201754729,6,6
2017578414,8,8
2017674984,46,46
2017681197,92,92
2017716077,26,26
2017724544,15,15
2017726488,6,6
2017742039,6,6
2017755132,5,5
2017835737,18,18
2017920261,7,7
2017965641,20,20
201801529,64,64
2018066644,7,7
2018262347,16,16
201827342,26,26
2018297180,67,67
2018308975,10,10
20183422,43,43
2018346632,6,6
2018347423,35,35
201840920,31,31
2018419179,20,20
2018612582,13,13
2018634796,23,23
201869094,13,13
2018703334,44,44
2018755885,47,47
2018771014,7,7
2018779435,46,46
2018793853,67,67
201890686,35,35
2018914224,96,96
2018977117,10,10
2018992105,6,6
201902729,6,6
201904283,6,6
2019061762,20,20
2019088555,219,219
2019111444,31,31
2019133473,27,27
2019216814,13,13
2019218969,67,67
201925117,67,67
2019287345,25,25
2019303844,17,17
2019315109,18,18
2019347912,127,127
2019366540,18,18
2019454487,19,19
2019497343,13,13
2019542544,11,11
201954777,7,7
2019557751,55,55
2019601339,139,139
2019640411,6,6
2019654381,24,24
2019672831,6,6
2019693206,20,20
2019731783,6,6
2019765564,70,70
2019770769,28,28
2019830527,44,44
2019840237,21,21
2020031255,12,12
2020117167,219,219
2020139764,45,45
2020256526,12,12
202028739,8,8
2020343262,535,535
2020360022,60,60
2020386479,24,24
2020395180,6,6
2020397546,247,247
2020410978,100,100
2020411423,216,216
202050618,25,25
2020595434,16,16
2020620108,80,80
2020684731,77,77
2020714653,18,18
2020782138,17,17
202087105,46,46
2020909353,131,131
2020930731,203,203
2020968282,19,19
2021150638,99,99
2021199667,128,128
2021206367,19,19
2021222511,27,27
2021280945,18,18
2021289185,34,34
202132736,15,15
2021359971,116,116
2021373150,12,12
2021415709,7,7
2021429524,28,28
2021467975,6,6
2021502743,101,101
2021711740,26,26
2021743155,42,42
2021819781,64,64
2021826220,11,11
2021872187,34,34
2021895081,56,56
2021896578,6,6
2021987132,44,44
202199114,21,21
2022013787,9,9
2022193737,25,25
2022210997,23,23
2022213671,32,32
2022311336,13,13
2022413028,29,29
2022426444,25,25
2022442307,6,6
2022460416,23,23
2022467685,18,18
2022484310,13,13
2022618827,24,24
2022642461,53,53
2022673226,57,57
2022673901,21,21
2022730816,52,52
2022772561,46,46
2022837517,27,27
2022863409,28,28
2022880103,60,60
2023012260,6,6
2023030308,7,7
2023116475,6,6
2023132776,6,6
2023143174,60,60
2023157676,12,12
2023306168,86,86
2023392049,10,10
2023402565,16,16
2023416067,28,28
2023442902,12,12
2023452444,6,6
202346995,55,55
2023510991,41,41
2023612595,6,6
2023622310,32,32
2023643854,22,22
2023687887,43,43
2023697678,80,80
2023730811,16,16
2023734504,6,6
2023778512,30,30
2023787256,73,73
2023815021,14,14
2023881952,6,6
2023945204,12,12
2023979648,12,12
2024008884,6,6
2024015520,6,6
2024151375,41,41
2024252059,23,23
202428060,5,5
2024299938,13,13
2024318990,13,13
2024341472,6,6
2024355108,6,6
2024391972,16,16
2024401907,14,14
2024440785,13,13
2024480274,36,36
2024516278,14,14
2024616137,16,16
2024652347,52,52
2024662702,78,78
2024685766,22,22
2024700354,18,18
2024722411,68,68
2024775601,32,32
2024781973,15,15
2024885747,30,30
2024939165,31,31
2025020772,17,17
2025088221,23,23
2025191588,18,18
2025196563,23,23
2025228126,15,15
2025269700,57,57
202528449,77,77
2025286905,9,9
2025292920,25,25
2025320311,6,6
2025323583,16,16
2025397677,16,16
2025400247,10,10
2025526572,21,21
202561367,18,18
2025674742,40,40
2025692769,20,20
2025710967,9,9
2025725072,23,23
2025765022,24,24
2025788718,166,166
2025897807,27,27
2025902434,92,92
2025924192,15,15
202596425,41,41
2025969022,24,24
2026007137,9,9
2026030860,68,68
2026086913,27,27
2026099002,18,18
2026185134,12,12
2026189322,88,88
2026248646,24,24
2026298119,31,31
2026365562,31,31
2026386223,81,81
2026489827,11,11
2026550663,18,18
2026665630,6,6
2026690926,9,9
2026696353,46,46
2026716554,6,6
2026729786,26,26
2026772368,59,78
2026793110,68,68
2026849044,55,55
2026875595,34,34
2026933096,17,17
2026962276,21,21
2026995625,117,117
2027020454,13,13
2027057152,58,58
2027064463,34,34
2027083137,16,16
2027118400,127,127
2027174000,14,14
2027181295,6,6
2027305406,19,19
2027411927,22,22
2027474214,6,6
2027542365,9,9
2027573163,131,131
2027605177,20,20
2027617141,19,19
2027635665,17,17
2027638529,55,55
2027660022,6,6
202766743,22,22
2027725777,24,24
2027753592,23,23
2027781993,8,8
2027805357,6,6
2027835333,9,9
2027844626,41,41
2027852039,37,37
2027908594,17,17
2027916173,21,21
2027945734,6,6
2027947099,12,12
2027948984,49,49
2027980796,39,39
2028061889,6,6
2028068444,20,20
202808184,24,24
2028091089,15,15
202817080,58,58
2028173959,6,6
2028179172,43,43
2028270229,21,21
2028344931,11,11
2028400714,50,50
2028443561,15,15
2028475903,19,19
2028488381,23,23
202853119,80,80
2028552635,64,64
2028594063,25,25
2028625029,85,85
2028712676,24,24
2028749403,16,16
2028785299,27,27
2028786543,6,6
2028799328,24,24
2028820695,14,14
2028891941,12,12
2028914213,20,20
2029024021,46,46
2029041139,39,39
2029114903,6,6
2029151171,2,2
2029151600,76,76
2029209574,10,10
2029228854,2,2
2029235683,15,15
2029242164,9,9
2029296014,11,11
2029340593,70,70
2029415253,9,9
2029455667,45,45
2029467320,7,7
2029503601,13,13
2029577548,14,14
2029637306,6,6
202969452,22,22
202974567,42,42
2029764195,14,14
2029802290,35,35
2029817228,12,12
2029862440,53,53
2029868947,49,49
2029880526,43,43
20299758,26,26
2030017242,18,18
20300605,9,9
2030118151,21,21
2030135997,76,76
2030143477,6,6
2030176424,18,18
2030245389,7,7
2030247868,6,6
2030370866,70,70
203050293,36,36
2030573881,65,65
2030654875,6,6
2030703890,13,13
2030740813,20,20
2030751473,22,22
2030756861,6,6
2030786180,28,28
2030789186,24,24
2030798759,88,88
2030805657,6,6
203080671,132,132
2030809577,12,12
2030847726,233,233
203086361,11,11
2030882147,20,20
2030891929,6,6
2030907966,13,13
2030945296,8,8
2030986698,259,259
2031017163,23,23
203115027,52,52
203123647,47,47
2031242722,23,23
203128954,29,29
2031324533,35,35
2031443580,6,6
2031455638,15,15
2031474255,85,85
2031478689,15,15
2031489165,31,31
2031570815,36,36
2031620862,29,29
2031651648,97,97
2031662273,21,21
2031685297,41,41
2031697751,50,50
203173759,20,20
2031782835,8,8
2031805063,42,42
2031815135,20,20
2031934368,28,28
2031981379,13,13
2032001349,11,11
2032011404,80,80
2032016029,38,38
2032091365,24,24
2032093118,64,64
203210396,62,62
2032287770,68,68
2032301631,51,51
2032402235,14,14
2032423006,84,84
2032536566,10,10
20325799,55,55
2032658948,172,172
2032678787,14,14
2032691464,11,11
2032740690,14,14
2032788722,13,13
2032832524,11,11
2032917541,22,22
2032939787,8,8
2032941224,21,21
2032952126,12,12
20330344,38,38
203309811,14,14
203322033,12,12
2033237227,197,197
203325726,14,14
2033261098,47,47
203327050,106,106
2033496210,15,15
2033522802,41,41
2033532959,29,29
2033697773,14,14
2033818878,24,24
2033847644,15,15
2033927758,34,34
2033945922,17,17
2033972063,79,79
203398968,22,22
2034048012,23,23
2034061532,6,6
2034062696,16,16
2034092551,8,8
2034116084,224,224
2034144734,43,43
203416861,8,8
2034223899,21,21
2034248475,23,23
2034249709,13,13
2034272113,11,11
2034290827,6,6
2034438675,13,13
2034451692,28,28
2034592731,20,20
2034652905,27,27
2034730594,15,15
2034788541,16,16
2034838436,80,80
2034840256,21,21
2034876657,33,33
203487848,40,40
2034912655,213,213
2034928250,56,56
203513866,160,160
2035217724,66,66
2035225702,75,75
2035273485,16,16
2035321655,14,14
2035328049,6,6
2035378653,192,192
